customer_id,gender,age,tenure,monthly_charges,total_charges,num_logins_last_30d,support_tickets_last_12m,contract_type,payment_method,churn
3568,M,24,4,114.73810198574976,450.27031468436394,4,0,yearly,credit_card,0
3569,F,20,35,112.67435247851476,3911.894639743212,43,4,monthly,boleto,0
3570,M,64,39,107.98713202615839,4230.865332832844,40,3,monthly,boleto,0
3571,F,66,6,194.61735904063613,1237.337186667595,37,1,yearly,bank_transfer,0
3572,F,26,30,67.59491543297234,2053.665835001929,31,2,monthly,boleto,0
3573,F,65,6,180.78131314090496,1136.0075935505288,30,9,monthly,boleto,1
3574,M,65,27,99.07416015919632,2730.458658780723,19,5,monthly,boleto,1
3575,F,69,38,193.476738755803,7301.173034367179,34,0,monthly,boleto,0
3576,F,29,43,97.28408693654882,4205.1714729059095,48,6,yearly,credit_card,0
3577,F,48,43,62.43115448844807,2734.2975106715403,12,5,yearly,bank_transfer,0
3578,F,69,45,128.00628265287736,5738.484695477057,16,3,yearly,credit_card,0
3579,F,64,15,84.17983689648656,1223.166220945784,5,3,yearly,boleto,0
3580,M,49,50,162.94847232100636,8173.94393901114,45,5,monthly,bank_transfer,0
3581,F,28,21,148.59584274919317,3046.4312541436725,26,9,monthly,boleto,0
3582,F,22,23,152.97037368835652,3463.918365678885,29,7,monthly,boleto,0
3583,M,31,47,79.02342329159549,3680.7630773258165,13,4,monthly,credit_card,0
3584,M,21,20,156.29453973277106,3148.4165053119564,1,2,monthly,credit_card,0
3585,F,28,5,96.6996540470506,494.44389631303625,40,1,yearly,credit_card,0
3586,M,21,43,199.80110420901067,8643.066024965066,43,1,monthly,bank_transfer,0
3587,M,57,40,159.76514946110095,6344.512475725866,17,1,monthly,bank_transfer,0
3588,F,48,35,138.56172611127693,4800.886765331317,38,8,yearly,boleto,0
3589,F,44,9,180.0676668823322,1646.8046003784727,28,5,monthly,boleto,0
3590,F,60,38,138.39675495791408,5219.143343195384,32,0,monthly,bank_transfer,0
3591,M,39,12,132.91248001633,1564.774564421239,8,9,monthly,bank_transfer,1
3592,M,38,33,85.59734042080693,2731.8739919240415,30,1,yearly,bank_transfer,0
3593,F,28,30,151.71679929881375,4566.046279035092,8,6,monthly,boleto,0
3594,F,41,46,106.19666423741921,4962.111078512093,10,0,monthly,boleto,0
3595,M,27,58,56.462394171819554,3223.354416150515,17,5,monthly,bank_transfer,0
3596,M,48,12,172.40926945549364,2119.9964140519296,10,5,monthly,bank_transfer,0
3597,M,69,7,57.780974997311276,401.49689593168137,45,9,monthly,boleto,1
3598,F,45,33,150.84501842607887,4889.614876140101,1,6,monthly,credit_card,1
3599,M,33,57,73.50813372273728,4145.227279414619,45,4,monthly,credit_card,0
3600,F,53,10,114.88542748562958,1101.0309082161073,7,5,yearly,credit_card,0
3601,M,60,29,178.8637487820081,5171.222325421203,43,6,monthly,credit_card,1
3602,F,42,25,64.162932367122,1625.049023600385,16,4,monthly,bank_transfer,0
3603,M,31,19,150.07260178289312,2943.825575737041,46,7,monthly,boleto,1
3604,F,55,40,141.89281137291277,5604.155165170587,27,5,monthly,credit_card,1
3605,F,27,18,180.12946195344392,3218.091445315991,24,9,monthly,credit_card,0
3606,M,69,30,75.91023069861001,2232.507878312764,6,1,monthly,credit_card,0
3607,M,34,50,169.96812569537073,8435.007311694071,21,7,monthly,boleto,0
3608,F,36,23,117.51817951119924,2707.690513088061,27,8,monthly,credit_card,1
3609,F,55,2,114.29658687398683,228.667173307316,49,7,monthly,bank_transfer,0
3610,F,18,53,104.26765262598124,5435.495471822862,13,9,monthly,bank_transfer,1
3611,F,28,17,107.83612192938769,1834.1215991968638,4,4,monthly,credit_card,1
3612,F,24,46,127.99394396378376,5827.451622688496,12,5,monthly,boleto,1
3613,F,38,46,66.01997343851987,3037.5101641286624,12,1,yearly,credit_card,0
3614,M,46,32,113.75988048094368,3703.791000050502,47,3,monthly,bank_transfer,1
3615,F,27,6,147.79718225892844,909.9364916073677,7,1,yearly,bank_transfer,0
3616,M,35,57,124.72885301574719,7118.420476617945,49,7,monthly,boleto,1
3617,M,58,41,74.87442032744342,3043.4129455550105,5,7,yearly,credit_card,0
3618,M,66,26,104.4577552687448,2719.2450195296037,40,1,monthly,boleto,1
3619,M,18,51,116.44425116388948,5966.819520470737,20,8,monthly,boleto,1
3620,M,50,47,150.3312221949452,7088.775760302845,2,3,monthly,boleto,1
3621,F,19,45,185.11494838062467,8325.211738937433,30,7,monthly,bank_transfer,0
3622,M,45,10,132.55632688817278,1336.4320850786735,36,9,monthly,bank_transfer,0
3623,M,63,38,151.45521921760462,5689.470239266871,41,8,monthly,credit_card,0
3624,M,59,17,61.57844381591067,1010.1167061315945,8,1,yearly,credit_card,0
3625,F,30,5,193.17005440213896,1001.228259637994,30,1,yearly,boleto,0
3626,F,31,20,97.28130355332843,1987.727718635279,28,1,monthly,bank_transfer,0
3627,F,58,7,103.14376245318822,726.6862667142857,22,8,yearly,bank_transfer,0
3628,M,60,7,83.4264170962269,657.9332063918458,44,5,monthly,credit_card,0
3629,F,32,43,62.70051076483238,2721.522933710861,21,1,monthly,bank_transfer,0
3630,F,18,30,168.5070185212777,5043.554179745178,19,5,monthly,bank_transfer,1
3631,M,41,24,86.07351225592592,2004.776656490194,26,5,monthly,boleto,1
3632,F,50,12,92.40316030179696,1180.7745861230092,46,5,yearly,boleto,0
3633,M,41,46,77.26944149094089,3592.91018144101,43,6,yearly,boleto,1
3634,F,66,38,196.23279204483202,7546.761668850142,35,1,yearly,credit_card,0
3635,F,60,35,167.15521959188067,5958.775058491019,4,3,monthly,credit_card,1
3636,M,58,12,189.48494749710508,2209.472354626123,15,7,monthly,credit_card,1
3637,F,19,8,179.25850505802654,1369.8513532578531,0,9,yearly,bank_transfer,1
3638,M,62,8,185.94451993178924,1344.3961638258606,4,2,monthly,boleto,1
3639,M,57,2,121.85510777737895,289.62832240624573,41,5,yearly,credit_card,1
3640,F,38,58,75.58121560356507,4416.534639381154,40,9,monthly,boleto,0
3641,F,48,22,99.03205015363166,2183.594053386189,5,6,yearly,bank_transfer,1
3642,F,60,39,93.86772754725553,3599.5347127907953,22,2,yearly,boleto,0
3643,F,65,58,157.57007564020347,9134.612702675562,13,5,monthly,credit_card,1
3644,M,46,56,53.850902946101364,3024.8858397320614,3,0,monthly,credit_card,1
3645,F,20,19,71.30633223769657,1393.9565958601931,19,4,monthly,bank_transfer,1
3646,F,50,29,152.43276803822914,4434.19961883191,5,5,monthly,bank_transfer,1
3647,F,53,28,68.51635307006622,1951.6479507114125,36,0,yearly,bank_transfer,0
3648,F,21,2,57.243777615560035,108.28101173541765,48,2,monthly,bank_transfer,0
3649,F,60,46,66.38227469167863,3112.65873051348,21,9,monthly,bank_transfer,0
3650,F,28,34,153.60112295646445,5254.024684391964,12,6,monthly,bank_transfer,1
3651,M,64,22,70.89878891070501,1500.426702500469,24,4,monthly,credit_card,0
3652,M,46,33,71.94565417047221,2443.667606008395,48,2,monthly,boleto,0
3653,M,34,44,84.5450295138649,3781.259874745813,7,1,yearly,credit_card,0
3654,F,21,1,162.6366056294784,185.9103424821255,34,4,yearly,boleto,0
3655,F,18,39,80.0529368391164,3136.100421974913,4,5,yearly,bank_transfer,0
3656,M,56,51,55.30630950863108,2903.552363384101,15,1,monthly,credit_card,0
3657,F,37,43,185.87950333639108,7911.153000151213,21,8,monthly,credit_card,0
3658,F,61,37,181.4477636436384,6775.628481017604,19,4,monthly,boleto,0
3659,M,29,6,77.72285013447086,442.5267658781076,8,0,monthly,boleto,1
3660,M,65,44,89.80138846601824,4006.019964825322,38,1,monthly,credit_card,0
3661,F,66,45,78.28363571654614,3528.782399603029,33,8,monthly,bank_transfer,1
3662,M,23,30,157.9301808442595,4675.759124157373,21,3,monthly,credit_card,0
3663,F,51,35,87.5013326283848,3037.720651491684,20,3,monthly,boleto,1
3664,F,66,37,189.7174636067753,7070.632607108985,3,1,monthly,boleto,0
3665,F,34,8,174.14615365753534,1382.658835194289,33,8,monthly,boleto,0
3666,M,21,16,138.26016913545098,2181.0884354313102,11,8,yearly,bank_transfer,0
3667,F,63,47,51.34073370705698,2381.605881341927,15,2,monthly,credit_card,0
3668,M,42,58,182.5504109625,10620.03620693669,43,7,yearly,bank_transfer,0
3669,M,19,16,159.1642469798831,2634.159703185128,32,4,monthly,bank_transfer,0
3670,M,61,24,168.18610948115096,3929.4224590158087,34,1,monthly,credit_card,0
3671,M,53,55,60.773780685798656,3482.59216008609,13,7,monthly,bank_transfer,0
3672,M,21,10,156.28402553278133,1573.02756677662,25,0,monthly,credit_card,0
3673,F,31,16,170.68842104362153,2760.025943462886,0,8,monthly,bank_transfer,1
3674,M,18,4,193.49530342355823,752.1681263368625,12,0,yearly,credit_card,0
3675,F,67,14,137.07057091736533,1918.8122366002733,40,3,yearly,boleto,0
3676,M,19,38,126.20627779989073,4805.464207002403,23,2,monthly,boleto,1
3677,M,59,21,113.80951849728677,2337.5450888261707,31,2,monthly,bank_transfer,0
3678,F,44,59,155.19315214469657,9116.111904624222,39,4,monthly,credit_card,0
3679,F,48,53,188.12319570719205,10029.757749525741,46,7,yearly,boleto,0
3680,F,60,53,139.96325730740534,7340.435295024522,4,3,monthly,boleto,1
3681,F,64,43,84.09254622625096,3638.0314428944685,29,5,monthly,bank_transfer,1
3682,M,24,42,52.63609254637651,2192.1900414793545,49,9,monthly,boleto,0
3683,M,18,31,142.86696774012916,4380.840642470224,9,4,yearly,boleto,0
3684,F,24,59,179.6896832028579,10700.287901567086,42,7,monthly,boleto,0
3685,F,53,6,59.896291636011405,311.65262175299654,29,3,monthly,credit_card,1
3686,M,47,43,109.63568134420188,4657.829197813958,15,0,monthly,boleto,0
3687,M,22,9,191.0070389121354,1709.7147150331919,39,2,yearly,boleto,0
3688,F,30,21,125.25154937852079,2591.8546052438314,43,1,monthly,boleto,0
3689,F,45,16,83.09873446828897,1329.8987843423508,7,9,yearly,credit_card,0
3690,M,55,36,103.04846176532726,3717.514588384351,34,0,yearly,bank_transfer,0
3691,M,35,47,111.22093492922095,5239.116844955131,46,8,monthly,boleto,0
3692,F,67,5,67.59342716251882,331.77259345041597,33,1,yearly,boleto,1
3693,M,69,36,149.11883657726167,5333.170031626809,27,1,yearly,credit_card,0
3694,M,57,14,138.82464936387146,1975.7152432281669,6,5,monthly,bank_transfer,0
3695,M,41,5,147.1584316798366,730.207520073976,22,0,yearly,bank_transfer,0
3696,F,63,25,141.6187353020282,3515.687516947956,45,0,monthly,credit_card,0
3697,M,55,35,52.50081024325095,1911.5280434686595,39,7,monthly,credit_card,0
3698,M,45,12,76.16942743494795,907.9675311998028,22,0,monthly,bank_transfer,0
3699,M,41,23,74.83580029187908,1775.8227367880486,15,5,yearly,bank_transfer,0
3700,F,61,57,64.69272294469842,3748.8271302032795,40,1,yearly,credit_card,0
3701,M,46,21,160.32136597974147,3431.1323273458606,48,0,monthly,bank_transfer,1
3702,M,27,59,68.02058217177375,4047.7722385402067,14,6,monthly,bank_transfer,1
3703,M,69,50,150.22911101755165,7511.423876033794,40,3,monthly,boleto,1
3704,F,21,22,76.7585464480513,1685.4859373245774,15,0,yearly,boleto,0
3705,F,54,35,67.74652673718896,2358.9224298774493,41,6,monthly,credit_card,0
3706,F,52,42,74.3795072924119,3015.5945227806433,48,9,monthly,boleto,0
3707,M,48,28,126.260518480703,3571.234857747077,33,5,monthly,bank_transfer,0
3708,F,20,25,146.82237647866336,3682.782690285838,24,3,monthly,credit_card,0
3709,M,43,20,171.78872900864553,3477.050793483342,15,8,monthly,bank_transfer,0
3710,F,64,9,69.28433081969459,617.708899803653,2,3,monthly,credit_card,1
3711,M,30,2,142.4280121078745,318.0972823134253,2,6,monthly,credit_card,1
3712,F,53,20,166.0759399116871,3252.64344509067,41,4,yearly,bank_transfer,0
3713,F,62,47,96.86077572618265,4493.993178667506,33,7,monthly,credit_card,1
3714,M,67,14,61.95733690511565,743.59213668555,11,5,monthly,credit_card,0
3715,F,44,11,73.39189445997708,800.5933792681666,27,4,yearly,credit_card,0
3716,M,34,20,63.73379713406851,1236.04966329244,43,4,monthly,bank_transfer,0
3717,M,54,36,183.0817896534017,6545.775333763941,32,2,yearly,credit_card,0
3718,M,43,13,106.50525025403519,1401.3008722007228,45,4,yearly,boleto,0
3719,F,50,14,128.5022907703679,1777.756711075269,5,0,monthly,credit_card,0
3720,M,56,7,165.3032227706472,1085.4680090543475,3,3,monthly,bank_transfer,1
3721,F,54,20,105.72476331810857,2241.7336049997766,33,0,monthly,credit_card,0
3722,F,30,13,147.3653981941419,1913.899645499441,29,3,monthly,bank_transfer,0
3723,F,57,50,61.50197798276566,3020.940746491498,34,3,monthly,credit_card,0
3724,F,46,54,122.13584713529006,6561.843972259011,49,0,monthly,bank_transfer,1
3725,M,66,22,64.47784492554615,1409.855439911555,5,2,monthly,bank_transfer,0
3726,F,52,6,87.2426211020342,514.6934284993453,46,6,monthly,credit_card,0
3727,M,64,6,94.0011241393203,629.1149584882156,3,9,monthly,credit_card,1
3728,F,68,20,157.637570583042,3148.7799137792294,26,6,monthly,bank_transfer,0
3729,M,69,28,151.11562794338806,4323.997991008278,41,7,monthly,bank_transfer,0
3730,F,56,32,162.06201333965987,5164.363279668511,34,6,monthly,bank_transfer,0
3731,F,49,18,59.26325708560027,1088.0604295537994,11,9,yearly,credit_card,0
3732,F,24,21,199.08713182595704,4231.9287780614895,30,9,yearly,credit_card,1
3733,M,38,17,58.16300430646534,1048.5286884454947,45,1,yearly,credit_card,0
3734,F,42,31,173.8621687158731,5455.320841063507,10,4,monthly,bank_transfer,0
3735,M,58,42,161.04034002208033,6750.093693883367,46,9,monthly,credit_card,1
3736,M,48,3,138.764268573773,416.018342707573,32,8,monthly,bank_transfer,1
3737,M,40,29,115.82857477174808,3235.057540052511,4,5,monthly,credit_card,1
3738,F,25,39,163.5698529905274,6369.423764700541,16,4,yearly,credit_card,0
3739,F,55,40,160.97867049032692,6493.709528509577,43,0,monthly,boleto,0
3740,F,40,34,70.57675032347068,2444.451334990797,16,4,monthly,bank_transfer,1
3741,M,19,31,168.89487094413053,5231.4166432175425,47,5,monthly,bank_transfer,0
3742,M,32,41,61.78354961524479,2618.082506371534,20,6,yearly,credit_card,0
3743,F,63,23,125.08192131928021,2857.683926126205,17,5,monthly,credit_card,1
3744,M,24,34,146.76227398507913,4954.110324291695,42,2,yearly,boleto,0
3745,M,39,19,173.25332860628416,3268.4051567580805,39,9,yearly,boleto,0
3746,F,44,26,119.46653271395806,3050.0065993211037,11,2,yearly,credit_card,0
3747,M,22,8,85.52871163477178,715.349444663351,39,3,monthly,boleto,1
3748,F,26,21,123.59894231849098,2610.001879268741,12,5,yearly,boleto,0
3749,F,66,9,87.53121656556802,818.2799214087647,44,2,yearly,boleto,0
3750,F,48,14,129.30880721842226,1789.604743461351,0,0,yearly,bank_transfer,1
3751,F,28,25,119.37622746597768,2981.5020376824796,33,6,yearly,boleto,0
3752,F,26,30,167.07567256255916,4903.3492407063295,7,2,monthly,credit_card,0
3753,F,40,56,86.01351701637935,4835.568230482796,33,8,yearly,bank_transfer,0
3754,M,55,2,79.99777762855092,164.93762801008432,48,7,monthly,credit_card,1
3755,M,55,54,121.127800935044,6485.874867417702,33,4,yearly,boleto,0
3756,M,28,20,57.5756547786276,1146.280218968222,21,4,yearly,boleto,0
3757,F,55,43,84.40109426532587,3616.354588305504,41,9,yearly,credit_card,0
3758,F,64,40,103.0557371281538,4210.445081876527,9,0,monthly,bank_transfer,0
3759,M,29,58,123.14445688413655,7089.322150873529,27,3,yearly,bank_transfer,0
3760,F,19,7,90.41550668380461,649.4798557299674,48,0,yearly,boleto,0
3761,M,67,58,134.09547420626097,7722.999086329218,17,1,monthly,bank_transfer,0
3762,F,45,4,181.76219996677574,699.1551276635895,1,9,monthly,boleto,1
3763,F,58,52,131.5591192036403,6854.915146273908,22,1,yearly,bank_transfer,0
3764,F,34,39,93.02592826046477,3617.4430526149704,24,9,yearly,credit_card,0
3765,M,33,29,59.29714580034724,1719.317685399392,40,7,monthly,boleto,1
3766,M,29,24,70.49994571224855,1708.6348025055636,40,6,monthly,bank_transfer,1
3767,F,29,6,134.1826052820786,780.4111531325437,17,7,monthly,credit_card,1
3768,F,42,48,152.55632571565695,7366.910961092306,38,1,monthly,bank_transfer,1
3769,F,23,43,57.45019153311058,2455.084248761875,7,1,monthly,credit_card,0
3770,M,61,56,77.83247445702224,4353.740796515617,9,3,monthly,boleto,0
3771,M,44,44,97.86219060148558,4324.001950194758,30,7,yearly,boleto,0
3772,M,65,57,97.96596633207535,5595.4100909865365,35,3,yearly,bank_transfer,0
3773,F,44,53,193.76105212669415,10301.547158941934,40,1,monthly,boleto,0
3774,M,33,26,80.56558969136339,2110.5535520496833,31,7,yearly,boleto,0
3775,M,44,42,59.378052421866336,2517.3297347961948,6,6,monthly,boleto,1
3776,M,26,16,102.95222439684787,1630.9669646413088,33,5,monthly,bank_transfer,0
3777,F,60,47,70.16629565445191,3244.377340854964,21,4,yearly,boleto,0
3778,F,55,36,68.98729477036836,2412.1606665956183,13,7,monthly,boleto,0
3779,F,25,26,111.11759916756925,2805.5220709746854,16,7,monthly,bank_transfer,1
3780,M,48,38,95.9586708874923,3734.5658296111715,40,3,yearly,credit_card,0
3781,M,45,17,63.759016423303926,973.2646086514604,8,1,monthly,bank_transfer,0
3782,M,28,37,140.6455144141174,5263.570208271199,27,8,monthly,bank_transfer,0
3783,M,24,29,125.25496490305251,3591.350531623649,4,1,monthly,bank_transfer,1
3784,F,57,19,61.56495034269581,1229.0561051172106,36,4,monthly,credit_card,0
3785,F,31,58,179.41167110212166,10295.749922527284,7,8,monthly,boleto,0
3786,F,44,4,92.70695873184991,359.07313983323553,46,4,monthly,boleto,0
3787,M,30,45,194.20711774207692,8812.021518544723,44,8,monthly,bank_transfer,0
3788,M,51,13,189.73079488344885,2502.1608116586144,42,4,monthly,credit_card,0
3789,F,20,14,115.11449393281292,1594.7396420248413,17,7,monthly,credit_card,1
3790,M,36,10,84.28504106575024,745.7015455810783,39,5,yearly,boleto,1
3791,M,46,7,175.22790687953338,1160.470922049187,6,2,monthly,credit_card,0
3792,M,40,8,104.19287624336702,903.0003647749052,14,8,yearly,credit_card,0
3793,M,49,50,74.53260420069473,3709.2181499720505,6,4,yearly,credit_card,0
3794,F,27,55,132.74115737284117,7297.172450335593,2,4,monthly,credit_card,1
3795,F,40,35,123.41036640518986,4333.539579416776,18,6,monthly,bank_transfer,0
3796,M,57,1,177.50268182209345,112.36073616771564,28,9,monthly,credit_card,0
3797,F,35,52,159.3922069758998,8308.759271738798,43,8,yearly,credit_card,0
3798,M,26,36,181.42092302551305,6510.17245488502,1,3,monthly,boleto,1
3799,M,62,31,160.20543685810617,4981.053681880067,20,2,monthly,boleto,1
3800,M,58,56,146.32624409716954,8165.367123414642,35,3,monthly,credit_card,1
3801,F,53,25,125.02657284155191,3047.00851803574,10,2,yearly,bank_transfer,0
3802,F,59,22,198.13299342446712,4337.557228747676,36,2,monthly,boleto,0
3803,F,58,47,193.87472360002585,9144.150890056615,28,4,monthly,boleto,0
3804,M,56,32,177.32794723036244,5694.19731582545,28,0,monthly,boleto,0
3805,M,44,43,166.29788206782916,7152.35547228339,6,5,yearly,bank_transfer,0
3806,F,19,42,136.63393251777683,5783.531758397144,8,8,monthly,boleto,1
3807,M,49,50,88.96300407893102,4437.97050331934,43,4,monthly,boleto,0
3808,M,32,19,181.31585406319473,3447.815042901461,43,0,yearly,boleto,0
3809,F,58,5,51.622420231843655,234.12375717453202,22,3,monthly,credit_card,0
3810,F,42,29,84.11599501908998,2487.1947543912825,29,3,yearly,bank_transfer,0
3811,M,65,39,110.55986676267048,4326.411231130237,27,5,monthly,credit_card,0
3812,M,48,49,137.9235732851108,6730.4071854617605,25,2,monthly,bank_transfer,0
3813,F,46,16,134.1318980540534,2071.6588815384644,35,3,monthly,bank_transfer,0
3814,M,65,44,76.3723739577927,3415.632517887795,28,7,monthly,credit_card,1
3815,M,42,50,65.71972997202977,3248.783246042256,6,1,yearly,bank_transfer,0
3816,M,37,48,83.34933913779196,4004.3714962384915,4,9,monthly,bank_transfer,1
3817,M,37,48,102.30631833447254,5028.33326421191,42,2,monthly,credit_card,1
3818,F,63,59,52.10805318801293,3114.4506151794285,37,8,yearly,boleto,0
3819,F,57,40,153.86837308247837,6235.292402740484,9,0,monthly,boleto,1
3820,F,26,22,87.15911536062372,1890.5942973066642,3,3,monthly,credit_card,1
3821,M,43,26,102.71066548225436,2724.0261223796238,10,3,monthly,credit_card,0
3822,M,37,45,100.23525358758494,4511.919861088917,28,4,yearly,credit_card,0
3823,F,51,14,126.77447013177827,1793.143427883325,29,0,monthly,bank_transfer,0
3824,M,20,36,178.96995831419164,6543.960584962877,8,2,yearly,bank_transfer,0
3825,F,55,34,72.40849302583118,2447.9564716707746,8,8,yearly,credit_card,0
3826,F,56,40,101.10906698469051,4045.3254020714476,10,9,monthly,boleto,0
3827,M,29,25,153.80432115976754,3799.9472964187903,22,4,monthly,credit_card,0
3828,F,25,44,56.63471199206552,2536.3507554462867,11,1,monthly,credit_card,0
3829,F,50,5,174.49679527433355,844.4526314573359,22,2,monthly,bank_transfer,0
3830,M,31,45,194.273771074614,8793.455219148573,0,9,yearly,boleto,1
3831,F,66,48,141.14558038729862,6692.492196503091,46,9,monthly,credit_card,1
3832,M,58,53,193.4762556546082,10281.673453285914,44,8,monthly,bank_transfer,0
3833,F,67,55,111.95927441476216,6125.575427508767,16,8,monthly,bank_transfer,0
3834,F,45,21,112.25475959827054,2393.875833530192,40,7,monthly,bank_transfer,0
3835,M,66,3,65.93733641201561,197.13405059333542,26,6,monthly,bank_transfer,0
3836,F,18,39,55.31704024996546,2130.5976240052382,1,7,yearly,boleto,0
3837,M,33,6,86.67564772018008,500.72590547728066,14,6,yearly,credit_card,0
3838,F,18,17,121.71929856517215,2026.7086606049947,2,3,yearly,bank_transfer,0
3839,F,53,42,126.15235862943335,5340.288450202243,35,6,monthly,credit_card,0
3840,F,44,36,82.636307261215,2922.475193932469,39,2,monthly,bank_transfer,0
3841,F,32,36,141.92085119921413,5095.796711235069,30,6,yearly,boleto,0
3842,M,33,45,77.18088122575818,3490.401634144242,0,3,monthly,boleto,0
3843,F,51,10,98.93167104036502,1069.991436676076,11,4,monthly,bank_transfer,0
3844,M,27,47,79.35642727839911,3729.2871520401673,23,1,monthly,credit_card,0
3845,F,44,35,154.49953999852062,5395.358370621299,7,9,yearly,boleto,0
3846,M,49,25,127.48587623334677,3200.8286490894707,5,7,monthly,credit_card,1
3847,F,30,28,160.41516486089233,4387.951405321264,15,1,monthly,credit_card,0
3848,M,29,31,58.58722543874745,1756.271703566635,29,4,monthly,boleto,0
3849,F,36,33,113.80431203527121,3736.7739722200276,4,4,monthly,boleto,1
3850,M,48,20,195.04378684721308,3865.2272794076293,49,8,monthly,bank_transfer,0
3851,F,31,14,58.04292720595454,732.559316421193,22,7,monthly,credit_card,0
3852,M,37,10,112.75680345439432,1170.4569671023226,8,8,yearly,boleto,0
3853,M,46,21,56.05973282834309,1190.2422258730708,1,4,yearly,boleto,0
3854,M,27,16,71.99799814561999,1158.9812326940453,47,1,yearly,boleto,0
3855,M,47,31,119.37896773595773,3666.0484422569707,29,7,yearly,boleto,0
3856,F,25,54,73.62700965260788,3979.828169474009,43,2,yearly,bank_transfer,0
3857,M,25,7,127.81331374457646,920.4156691840882,38,6,yearly,bank_transfer,1
3858,M,30,19,188.40975241551044,3566.540493199534,49,4,monthly,bank_transfer,0
3859,M,32,3,80.06113372961401,262.4120131508603,44,3,yearly,bank_transfer,0
3860,M,19,58,66.07797645682967,3792.7196104048653,38,1,monthly,bank_transfer,0
3861,F,68,42,173.7914842974428,7304.116606142084,42,8,monthly,boleto,0
3862,F,34,15,119.04047711206329,1842.7320708272541,42,6,monthly,credit_card,0
3863,M,59,25,182.39166482662068,4621.392605844319,12,3,monthly,credit_card,0
3864,F,64,43,95.9184941998081,4190.874690839231,29,7,yearly,bank_transfer,0
3865,F,59,57,144.12980077806344,8229.677065121261,49,9,monthly,credit_card,0
3866,F,61,34,188.49703314524965,6410.479824681375,43,7,monthly,boleto,0
3867,F,23,16,75.75436991718588,1189.6304728670034,5,9,monthly,boleto,0
3868,F,37,42,170.1092838958105,7054.21568579817,5,4,yearly,boleto,0
3869,M,56,41,144.7275124767691,5866.583026727509,10,3,yearly,bank_transfer,0
3870,F,47,38,171.942011694058,6525.393695775941,37,8,monthly,boleto,1
3871,M,18,3,75.60400174296623,221.3975827724772,19,6,monthly,credit_card,0
3872,M,47,42,115.11297055055185,4905.355914563503,31,6,monthly,boleto,0
3873,F,59,2,69.32558427154291,204.3911250118671,6,6,yearly,credit_card,1
3874,M,61,54,194.0123161978047,10442.340767607124,2,9,monthly,credit_card,1
3875,F,37,53,59.40375844402017,3189.3154832875202,38,6,yearly,boleto,0
3876,F,30,34,59.822509699158246,2010.1118865426847,14,8,monthly,bank_transfer,0
3877,F,34,39,184.72342882725533,7238.344541413147,2,0,yearly,bank_transfer,0
3878,M,33,5,95.11432222065125,515.8724975085935,10,7,monthly,credit_card,1
3879,M,36,52,139.55300492707252,7318.8608968151575,16,3,yearly,bank_transfer,0
3880,M,33,16,93.12132933609601,1465.3091016384012,20,1,yearly,bank_transfer,0
3881,F,41,16,147.31375634412973,2407.735285865122,44,2,yearly,credit_card,0
3882,M,20,42,78.87040539050409,3218.916324595108,9,8,yearly,boleto,0
3883,F,32,56,118.8304187077204,6719.314231709286,30,8,monthly,boleto,1
3884,M,34,30,130.02382621705917,3899.463950370849,13,3,monthly,boleto,0
3885,M,25,30,100.0464335430695,3001.2066063928,24,1,monthly,credit_card,1
3886,M,63,33,87.75509169034281,2794.0462004967903,14,4,monthly,boleto,0
3887,M,53,18,71.03100015068253,1259.1247083499165,17,3,monthly,boleto,0
3888,M,65,36,155.92165044618798,5680.953386043445,29,4,monthly,bank_transfer,0
3889,M,47,57,75.24240739916348,4267.482127167178,29,7,yearly,bank_transfer,0
3890,F,23,23,93.81895867822169,2193.509187647859,6,3,monthly,bank_transfer,1
3891,F,65,46,100.53631469247762,4626.398232239676,7,1,monthly,boleto,0
3892,F,41,46,118.15501954695051,5488.264356139708,12,1,monthly,credit_card,0
3893,M,53,51,155.38530493251005,7934.225599818219,44,6,yearly,boleto,0
3894,M,37,43,114.19177019805582,4863.655541961495,15,1,monthly,bank_transfer,1
3895,F,43,55,180.66404321532252,9939.344910835185,28,2,yearly,credit_card,0
3896,F,43,43,151.96784699302768,6614.678265885251,22,8,monthly,credit_card,1
3897,F,32,58,175.773007419527,10219.716684234376,17,0,monthly,credit_card,0
3898,M,46,43,157.4530941996411,6764.660735219884,1,6,monthly,boleto,1
3899,M,56,50,72.29476997556495,3727.5256897349127,22,0,yearly,bank_transfer,0
3900,F,19,53,196.68909527961353,10482.48283494758,49,9,yearly,bank_transfer,0
3901,F,24,59,167.98793986525482,9952.125147819957,47,7,monthly,bank_transfer,1
3902,F,61,36,135.90826529510187,4908.564673885887,15,8,monthly,boleto,0
3903,F,47,42,74.78464111071892,3177.46861838775,26,6,monthly,boleto,1
3904,M,68,58,75.90209728684617,4440.45824629622,14,4,monthly,boleto,0
3905,F,49,23,142.14967622902125,3160.301785989882,46,9,monthly,boleto,0
3906,F,51,8,112.4295699503017,919.183370243886,27,7,yearly,credit_card,1
3907,F,64,53,151.37892507727184,8015.042736128626,46,0,monthly,bank_transfer,0
3908,F,52,38,105.8641587349554,3997.8492182714763,42,5,yearly,bank_transfer,0
3909,M,35,26,126.92677571848924,3290.3243046785087,16,5,monthly,credit_card,0
3910,F,45,43,78.19370569459431,3284.5369105264454,22,2,monthly,boleto,0
